CustomerID,AveMonthSpend,BikeBuyer,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,CurrDate,Age,AgeGroup
24977,58,0,Sophia,Green,1506 St. George Court,Victoria,British Columbia,Canada,V8V,138-555-0167,1949-07-12,Partial College,Professional,F,M,1,2,1,2,79810,1998-01-01,48.50684931506849,Between 45 and 55
24978,62,0,Kaylee,Stewart,8599 Central Blvd.,Bremerton,Washington,United States,98312,517-555-0114,1949-09-15,Partial College,Professional,F,M,1,2,1,2,78521,1998-01-01,48.32876712328767,Between 45 and 55
24979,56,0,Jada,Adams,7544 Woodside Court,Edmonds,Washington,United States,98020,524-555-0166,1949-06-06,Partial College,Professional,F,M,1,2,1,2,64392,1998-01-01,48.605479452054794,Between 45 and 55
24980,61,1,Savannah,Phillips,998 Green Hill Rd.,Lincoln Acres,California,United States,91950,428-555-0184,1949-07-01,Partial College,Professional,F,M,1,1,1,2,87862,1998-01-01,48.536986301369865,Between 45 and 55
24981,99,0,Jose,Davis,711 Houston Ct.,Puyallup,Washington,United States,98371,111-555-0176,1950-05-06,Partial College,Professional,M,M,1,2,1,2,113081,1998-01-01,47.69041095890411,Between 45 and 55
24982,87,1,Devin,King,9803 Holiday Hill Dr,Burbank,California,United States,91502,696-555-0147,1950-10-17,Partial College,Professional,M,M,1,1,1,2,88253,1998-01-01,47.24109589041096,Between 45 and 55
24983,68,1,Morgan,Griffin,9595 Barbie Dr.,National City,California,United States,91950,491-555-0113,1950-08-21,Partial College,Professional,F,S,1,1,2,4,97007,1998-01-01,47.397260273972606,Between 45 and 55
24984,112,0,William,Moore,5762 Glenmount Drive,Novato,California,United States,94947,163-555-0118,1950-03-02,Partial College,Professional,M,M,1,1,2,4,116894,1998-01-01,47.868493150684934,Between 45 and 55
24985,62,0,Jenna,Phillips,4630 Candlestick Drive,Torrance,California,United States,90505,528-555-0169,1950-06-04,Bachelors ,Management,F,M,1,1,1,3,97243,1998-01-01,47.61095890410959,Between 45 and 55
24986,58,0,Isabelle,Griffin,8609 Eagle Ct,Oak Bay,British Columbia,Canada,V8P,190-555-0110,1951-12-12,High School,Professional,F,M,1,2,1,2,79087,1998-01-01,46.087671232876716,Between 45 and 55
24987,92,0,Kristopher,Chandra,2133 Turner Dr.,Burbank,California,United States,91502,349-555-0127,1951-04-18,Partial College,Professional,M,M,1,2,1,2,101467,1998-01-01,46.73972602739726,Between 45 and 55
24988,69,0,Kayla,Diaz,2013 Fitzuren,Santa Cruz,California,United States,95062,403-555-0172,1951-04-10,Partial College,Professional,F,M,1,2,2,4,74455,1998-01-01,46.76164383561644,Between 45 and 55
24989,62,0,Arianna,Peterson,8762 Terrace,Oregon City,Oregon,United States,97045,738-555-0113,1952-08-06,High School,Professional,F,M,1,2,1,2,66984,1998-01-01,45.43561643835616,Between 45 and 55
24990,90,1,Timothy,Collins,8139 Clark Creek Lane,Santa Cruz,California,United States,95062,718-555-0191,1952-11-19,High School,Professional,M,M,1,2,1,2,90583,1998-01-01,45.14794520547945,Between 45 and 55
24991,85,1,Luke,Bryant,6978 Hoke Dr,Issaquah,Washington,United States,98027,172-555-0143,1952-05-07,Partial High School,Skilled Manual,M,S,1,2,1,2,85707,1998-01-01,45.68493150684932,Between 45 and 55
24992,70,0,Faith,Bryant,6267 Morello Heights Circle,Chula Vista,California,United States,91910,154-555-0170,1952-03-12,Partial High School,Skilled Manual,F,M,1,2,1,2,86140,1998-01-01,45.83835616438356,Between 45 and 55
24993,89,0,Marvin,Ortega,4942 Frigate Ct,Colma,California,United States,94014,337-555-0164,1952-03-22,Partial High School,Skilled Manual,M,M,1,2,1,2,87673,1998-01-01,45.81095890410959,Between 45 and 55
24994,63,0,Lauren,Sanders,5242 Marvelle Ln.,San Carlos,California,United States,94070,122-555-0115,1953-06-23,High School,Professional,F,M,1,2,1,3,66776,1998-01-01,44.556164383561644,Between 25 and 45
24995,53,0,Melissa,Peterson,8162 Laurel Dr,Victoria,British Columbia,Canada,V8V,694-555-0132,1953-11-19,High School,Professional,F,S,1,2,1,3,70010,1998-01-01,44.14794520547945,Between 25 and 45
24996,97,0,Dylan,Miller,6410 Argenta Drive,Beverly Hills,California,United States,90210,160-555-0122,1953-03-07,Partial High School,Skilled Manual,M,M,1,3,1,3,93472,1998-01-01,44.85205479452055,Between 25 and 45
24997,80,0,Melvin,Kumar,1646 Twinview Drive,Burlingame,California,United States,94010,246-555-0119,1953-10-01,Partial High School,Skilled Manual,M,S,1,3,1,3,83759,1998-01-01,44.28219178082192,Between 25 and 45
24998,58,1,Olivia,Martinez,9518 Stanley Dollar Dr.,Burlingame,California,United States,94010,314-555-0182,1968-04-14,Graduate Degree,Management,F,S,1,3,0,1,151417,1998-01-01,29.736986301369864,Between 25 and 45
24999,84,1,Shaun,Jai,5199 James Donlon Blvd,Chula Vista,California,United States,91910,127-555-0114,1968-04-25,Graduate Degree,Management,M,S,0,0,0,1,184133,1998-01-01,29.706849315068492,Between 25 and 45
25001,55,0,Clayton,Xu,9115 Arthur Rd.,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0190,1944-02-26,High School,Skilled Manual,M,M,1,2,0,4,13866,1998-01-01,53.88493150684931,Between 45 and 55
25003,61,0,Tristan,Russell,7081 Willow Pass Road,Bellingham,Washington,United States,98225,960-555-0124,1978-10-17,Partial College,Skilled Manual,M,S,0,1,0,0,74237,1998-01-01,19.221917808219178,Under 25
25004,66,0,Samuel,Thomas,2599 Vine Hill Way,Bremerton,Washington,United States,98312,779-555-0176,1978-02-14,Partial College,Skilled Manual,M,S,0,1,0,0,64605,1998-01-01,19.893150684931506,Under 25
25005,44,1,Brianna,Williams,5790 Ponderosa Drive,Lebanon,Oregon,United States,97355,598-555-0182,1978-08-16,Partial College,Skilled Manual,F,S,0,1,0,0,58881,1998-01-01,19.39178082191781,Under 25
25006,43,0,Bailey,Murphy,9407 StandingView Dr. Ave,Yakima,Washington,United States,98901,162-555-0190,1978-02-19,Partial College,Skilled Manual,F,S,1,1,0,0,43812,1998-01-01,19.87945205479452,Under 25
25007,47,0,Alyssa,Sanders,5607 Willow Creek Ct.,Berkeley,California,United States,94704,101-555-0135,1978-09-02,Partial College,Skilled Manual,F,S,0,1,0,0,49822,1998-01-01,19.345205479452055,Under 25
25009,51,0,Natasha,Alonso,1384 Windmill Way,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0163,1945-03-06,Partial High School,Clerical,F,M,0,2,1,2,15162,1998-01-01,52.86027397260274,Between 45 and 55
25012,65,0,Craig,Martin,5098 N. Civic Dr,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0146,1948-09-19,Partial High School,Clerical,M,M,1,2,1,2,12458,1998-01-01,49.31780821917808,Between 45 and 55
25013,69,1,Mitchell,Stone,9948 Almond Avve,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0177,1948-07-19,Partial High School,Clerical,M,S,1,2,1,2,14729,1998-01-01,49.487671232876714,Between 45 and 55
25015,54,0,Jacqueline,Rogers,5183 Ham Drive,Palo Alto,California,United States,94303,172-555-0159,1978-08-07,Partial College,Skilled Manual,F,M,0,2,0,0,74850,1998-01-01,19.416438356164385,Under 25
25016,59,0,Elijah,Washington,6759 Greenbrier Street,Oak Bay,British Columbia,Canada,V8P,243-555-0137,1977-04-28,Bachelors ,Professional,M,S,0,2,0,0,56603,1998-01-01,20.693150684931506,Under 25
25017,46,0,Cristina,Xu,1130 Fillet Ave.,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0193,1948-05-24,Partial High School,Clerical,F,M,1,2,1,2,18800,1998-01-01,49.64109589041096,Between 45 and 55
25018,71,0,Lucas,Robinson,9589 Eastgate Avenue,Palo Alto,California,United States,94303,178-555-0194,1977-02-04,Partial College,Skilled Manual,M,S,1,2,0,0,84004,1998-01-01,20.92054794520548,Under 25
25019,48,0,Misty,Shen,3055 Mt. Trinity Ct.,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0190,1950-10-19,Partial High School,Clerical,F,M,1,3,1,2,32496,1998-01-01,47.23561643835617,Between 45 and 55
25020,70,0,Walter,Romero,6190 Main Street,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0173,1950-01-07,Partial High School,Clerical,M,S,1,2,1,2,13580,1998-01-01,48.016438356164386,Between 45 and 55
25021,73,0,Edwin,Sharma,20 Chestnut Ave,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0126,1950-02-04,Partial High School,Clerical,M,M,1,2,1,2,21775,1998-01-01,47.93972602739726,Between 45 and 55
25022,53,0,Patricia,Perez,6948 Midway Ct,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0125,1951-09-13,Partial High School,Clerical,F,M,1,2,1,2,23182,1998-01-01,46.33424657534247,Between 45 and 55
25023,43,0,Carolyn,Sanz,5415 West,Burbank,California,United States,91502,111-555-0192,1980-03-10,Bachelors ,Professional,F,S,1,2,0,0,42378,1998-01-01,17.824657534246576,Under 25
25024,71,0,Brad,Pritchett,8500 Byers Rd.,Chula Vista,California,United States,91910,154-555-0139,1980-06-02,Bachelors ,Professional,M,S,0,2,0,0,67734,1998-01-01,17.594520547945205,Under 25
25025,69,1,Spencer,Bryant,1114 Laurel,Spring Valley,California,United States,91977,193-555-0113,1979-12-19,Partial College,Skilled Manual,M,S,0,2,0,0,91631,1998-01-01,18.04931506849315,Under 25
25026,72,0,Mitchell,Andersen,8465 Kim Court,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0142,1952-05-06,Partial High School,Clerical,M,M,1,3,1,2,10055,1998-01-01,45.68767123287671,Between 45 and 55
25027,46,0,Meredith,Mehta,3756 Lime Ridge Drive,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0111,1953-01-15,Partial College,Skilled Manual,F,M,0,2,0,2,48682,1998-01-01,44.99178082191781,Between 25 and 45
25028,48,0,Brenda,Gonzalez,2102 W. 8th St.,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0172,1953-03-26,Partial College,Skilled Manual,F,M,1,2,0,2,38229,1998-01-01,44.8,Between 25 and 45
25029,67,0,Alberto,Hernandez,9597 Pass,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0119,1953-04-14,Partial College,Skilled Manual,M,S,1,2,0,2,49398,1998-01-01,44.74794520547945,Between 25 and 45
25031,49,0,Kristina,Malhotra,671 Deerwood Court,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0171,1954-11-27,Partial High School,Clerical,F,S,0,2,0,3,42517,1998-01-01,43.12602739726027,Between 25 and 45
25032,45,0,Meredith,Rana,7500 Sheffield Place,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0114,1954-01-17,Partial High School,Clerical,F,S,0,2,0,3,43714,1998-01-01,43.986301369863014,Between 25 and 45
25035,50,0,Mandy,Lin,7616 Honey Court,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0148,1955-05-02,Partial College,Skilled Manual,F,S,0,2,0,2,99330,1998-01-01,42.6986301369863,Between 25 and 45
25036,52,0,Jenny,Ye,8922 Franklin Canyon Road,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0128,1955-04-16,Partial College,Skilled Manual,F,S,0,2,0,2,103845,1998-01-01,42.74246575342466,Between 25 and 45
25037,82,0,Terrence,Rai,2587 Windmill Way,Perth,South Australia,Australia,6006,1 (11) 500 555-0192,1955-10-09,Partial College,Skilled Manual,M,M,0,2,0,2,112150,1998-01-01,42.26027397260274,Between 25 and 45
25038,46,0,Isabella,Hall,9395 Oak Grove Rd.,Burien,Washington,United States,98168,323-555-0195,1975-01-19,Partial College,Skilled Manual,F,S,0,2,0,0,39475,1998-01-01,22.96712328767123,Under 25
25039,44,0,Alexis,Clark,5065 Cloverleaf Circle,Lake Oswego,Oregon,United States,97034,607-555-0154,1975-02-12,High School,Skilled Manual,F,S,1,2,0,0,41731,1998-01-01,22.9013698630137,Under 25
25040,64,0,Julian,Perry,8172 N. Ranchford,Salem,Oregon,United States,97301,153-555-0180,1975-02-21,High School,Skilled Manual,M,S,0,2,0,0,47344,1998-01-01,22.876712328767123,Under 25
25041,71,0,Hunter,Phillips,4500 Willow Dr.,Yakima,Washington,United States,98901,744-555-0177,1975-07-25,High School,Skilled Manual,M,S,1,2,0,0,70553,1998-01-01,22.454794520547946,Under 25
25044,50,0,Emma,Bailey,3795 Tabora Drive,Woodland Hills,California,United States,91364,515-555-0135,1975-08-10,Partial College,Skilled Manual,F,S,0,2,0,0,72235,1998-01-01,22.410958904109588,Under 25
25045,47,0,Paige,Russell,582 Magic Dr,Bellingham,Washington,United States,98225,273-555-0175,1974-03-03,High School,Skilled Manual,F,M,1,2,0,0,40457,1998-01-01,23.84931506849315,Under 25
25046,76,0,Caleb,Long,7023 Stallion Way,Newton,British Columbia,Canada,V2M1P1,717-555-0162,1973-09-10,Partial College,Skilled Manual,M,M,1,2,0,0,73686,1998-01-01,24.326027397260273,Under 25
25047,78,0,Trevor,Long,7957 Hermosa,Palo Alto,California,United States,94303,616-555-0169,1973-11-10,Partial College,Professional,M,M,1,2,0,0,87981,1998-01-01,24.15890410958904,Under 25
25048,51,0,Yolanda,Sharma,1819 Lilac Court,Cliffside,British Columbia,Canada,V8Y 1L1,275-555-0186,1973-02-10,Partial College,Professional,F,S,0,2,0,0,83280,1998-01-01,24.90684931506849,Under 25
25049,52,0,Candice,Ye,2378 Joyce Dr.,Coronado,California,United States,92118,826-555-0110,1973-06-20,Partial College,Professional,F,M,1,2,0,0,84681,1998-01-01,24.55068493150685,Under 25
25051,52,0,Suzanne,Cai,1283 Teakwood Court,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0161,1956-03-27,High School,Skilled Manual,F,S,1,2,0,2,93759,1998-01-01,41.794520547945204,Between 25 and 45
25052,48,1,Sandra,Lin,5583 Peterson Pl.,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0137,1956-01-24,High School,Skilled Manual,F,S,0,2,0,2,102920,1998-01-01,41.967123287671235,Between 25 and 45
25053,82,0,Colin,Andersen,5689 Almondtree Circle,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0198,1957-08-23,High School,Skilled Manual,M,M,1,2,0,2,88183,1998-01-01,40.38630136986301,Between 25 and 45
25054,46,0,Sheila,Alonso,8783 Detroit Ave.,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0133,1958-03-02,Bachelors ,Management,F,S,0,4,0,1,106641,1998-01-01,39.863013698630134,Between 25 and 45
25055,105,0,Erik,Navarro,16 Yukon Street,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0192,1958-02-06,Bachelors ,Management,M,M,0,1,1,1,128744,1998-01-01,39.92876712328767,Between 25 and 45
25056,108,0,Wayne,Black,1366 Hunt Dr,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0187,1958-02-19,Bachelors ,Management,M,M,1,1,1,1,130160,1998-01-01,39.893150684931506,Between 25 and 45
25057,95,1,Jerome,Gomez,6692 Bluefish Lane,Townsville,Queensland,Australia,4810,1 (11) 500 555-0185,1959-11-13,Bachelors ,Management,M,S,0,3,1,1,120966,1998-01-01,38.16164383561644,Between 25 and 45
25058,101,1,Corey,Raji,433 Marsh Drive,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0130,1959-01-06,Bachelors ,Management,M,M,1,3,1,1,131938,1998-01-01,39.013698630136986,Between 25 and 45
25059,78,0,Sean,Ward,2826 C Del Rio Ln.,Oregon City,Oregon,United States,97045,709-555-0132,1973-04-25,Partial College,Professional,M,S,1,2,0,0,108033,1998-01-01,24.704109589041096,Under 25
25060,79,0,Noah,Martinez,6472 Loveridge Circle,Coronado,California,United States,92118,854-555-0195,1973-01-17,Bachelors ,Management,M,S,0,1,0,0,123091,1998-01-01,24.972602739726028,Under 25
25061,43,0,Julia,Hughes,6973 Mt. Hood Circle,Vancouver,British Columbia,Canada,V7L 4J4,284-555-0163,1974-07-23,High School,Professional,F,S,0,2,0,0,49410,1998-01-01,23.46027397260274,Under 25
25062,47,0,Kaitlyn,Young,1058 Kirker Pass Road,Westminster,British Columbia,Canada,V3L 1H4,370-555-0122,1974-12-20,High School,Professional,F,S,1,2,0,0,50467,1998-01-01,23.04931506849315,Under 25
25063,68,0,Dylan,Williams,9774 Maywood Lane,Bellingham,Washington,United States,98225,228-555-0196,1974-04-19,Partial High School,Skilled Manual,M,M,0,2,0,0,58159,1998-01-01,23.720547945205478,Under 25
25064,82,1,James,Harris,2173 H Stagecoach Rd.,Torrance,California,United States,90505,212-555-0171,1966-02-18,Bachelors ,Management,M,S,0,2,0,0,168636,1998-01-01,31.89041095890411,Between 25 and 45
25065,74,0,Thomas,Henderson,7159 Shell Circle,Seattle,Washington,United States,98104,103-555-0134,1957-11-22,Partial High School,Skilled Manual,M,M,1,2,0,2,78261,1998-01-01,40.136986301369866,Between 25 and 45
25067,46,0,Melanie,Butler,6398 Joyce Dr,Issaquah,Washington,United States,98027,196-555-0111,1964-11-12,Bachelors ,Professional,F,S,0,1,0,0,58383,1998-01-01,33.15890410958904,Between 25 and 45
25068,127,1,Robert,Shan,9152 St. Patricia,Chula Vista,California,United States,91910,556-555-0193,1964-06-21,Bachelors ,Skilled Manual,M,S,0,2,4,4,99371,1998-01-01,33.553424657534244,Between 25 and 45
25069,89,1,Lori,Ortega,273 Winding Lane,Burien,Washington,United States,98168,214-555-0179,1964-11-02,Bachelors ,Skilled Manual,F,M,1,3,4,4,79962,1998-01-01,33.18630136986302,Between 25 and 45
25070,89,1,Melody,Alvarez,3196 Rotherham Dr.,Cliffside,British Columbia,Canada,V8Y 1L1,391-555-0114,1964-03-26,Bachelors ,Skilled Manual,F,M,1,3,4,4,95536,1998-01-01,33.79178082191781,Between 25 and 45
25071,97,0,Natalie,Brooks,2305 Glaze Drive,Mill Valley,California,United States,94941,568-555-0151,1964-02-18,Bachelors ,Skilled Manual,F,M,1,3,5,5,78762,1998-01-01,33.893150684931506,Between 25 and 45
25072,64,1,Alyssa,Murphy,1451 Victory Lane,Salem,Oregon,United States,97301,698-555-0138,1964-09-27,Bachelors ,Skilled Manual,F,S,0,2,2,4,72169,1998-01-01,33.28493150684932,Between 25 and 45
25073,65,0,Shelby,Stewart,7317 Cortez,Corvallis,Oregon,United States,97330,526-555-0119,1964-02-24,Bachelors ,Skilled Manual,F,M,1,2,2,4,71764,1998-01-01,33.87671232876713,Between 25 and 45
25075,75,1,Samantha,Thompson,459 William Reed Drive,San Carlos,California,United States,94070,910-555-0125,1963-05-27,Bachelors ,Professional,F,M,1,2,2,4,89208,1998-01-01,34.62465753424657,Between 25 and 45
25076,69,0,Nicole,Jenkins,6868 West,Lincoln Acres,California,United States,91950,451-555-0148,1963-08-15,Graduate Degree,Professional,F,M,0,0,2,3,92505,1998-01-01,34.40547945205479,Between 25 and 45
25077,122,1,Wyatt,Clark,9320 Teakwood Dr.,Tacoma,Washington,United States,98403,189-555-0175,1963-08-09,Graduate Degree,Professional,M,M,0,0,2,3,117694,1998-01-01,34.42191780821918,Between 25 and 45
25079,52,1,Riley,Perry,4512 M St.,Port Orchard,Washington,United States,98366,188-555-0186,1962-06-20,Bachelors ,Professional,F,S,1,1,0,1,84949,1998-01-01,35.558904109589044,Between 25 and 45
25080,52,1,Marissa,Long,9557 Steven Circle,Burlingame,California,United States,94010,833-555-0112,1962-01-15,Bachelors ,Professional,F,S,1,1,0,1,92189,1998-01-01,35.986301369863014,Between 25 and 45
25081,47,0,Melanie,Morris,8042 Dent Way,Fremont,California,United States,94536,135-555-0115,1961-09-08,Bachelors ,Professional,F,S,0,2,0,0,56749,1998-01-01,36.33972602739726,Between 25 and 45
25082,108,1,William,Martinez,4019 Gumwood Dr.,Berkeley,California,United States,94704,142-555-0130,1961-02-02,High School,Skilled Manual,M,M,1,2,3,4,43155,1998-01-01,36.93698630136986,Between 25 and 45
25083,105,0,Omar,Gao,6387 Tanager Road,Berkeley,California,United States,94704,919-555-0152,1961-06-17,High School,Skilled Manual,M,M,1,3,3,4,49220,1998-01-01,36.56712328767123,Between 25 and 45
25084,79,0,Dalton,James,250 Montgomery Ave.,Woodburn,Oregon,United States,97071,277-555-0153,1961-10-10,Partial College,Skilled Manual,M,M,0,1,0,1,84490,1998-01-01,36.25205479452055,Between 25 and 45
25085,79,1,Lucas,Rogers,3362 Julpum Loop,La Jolla,California,United States,92806,908-555-0168,1961-08-25,Partial College,Skilled Manual,M,M,1,1,0,1,84924,1998-01-01,36.37808219178082,Between 25 and 45
25086,50,1,Jasmine,Cox,679 Pepperidge Way,Berkeley,California,United States,94704,250-555-0113,1961-08-26,Partial College,Skilled Manual,F,M,1,1,0,1,62988,1998-01-01,36.37534246575343,Between 25 and 45
25087,82,1,Wyatt,Young,9533 Working Drive,Burien,Washington,United States,98168,592-555-0134,1961-05-15,Partial College,Skilled Manual,M,M,0,1,0,1,86800,1998-01-01,36.657534246575345,Between 25 and 45
25089,47,1,Christy,Xie,5102 Sycamore Drive,Burien,Washington,United States,98168,405-555-0138,1960-09-08,Bachelors ,Professional,F,S,0,1,0,0,54605,1998-01-01,37.33972602739726,Between 25 and 45
25090,75,0,Ivan,Sara,1218 Woodside Court,Cliffside,British Columbia,Canada,V8Y 1L1,475-555-0126,1960-07-02,Bachelors ,Professional,M,M,0,1,0,0,69342,1998-01-01,37.52602739726027,Between 25 and 45
25091,71,1,Jessie,Zeng,8308 Fox Way,Concord,California,United States,94519,466-555-0118,1960-01-11,Bachelors ,Professional,M,S,0,1,0,0,78537,1998-01-01,38.0,Between 25 and 45
25092,55,0,Emily,Jackson,8994 Richard Ave.,Long Beach,California,United States,90802,373-555-0132,1960-10-16,Partial College,Skilled Manual,F,M,1,1,0,1,67972,1998-01-01,37.23561643835617,Between 25 and 45
25093,49,0,Madison,Griffin,6531 William Reed Dr.,Newton,British Columbia,Canada,V2L3W8,138-555-0150,1967-06-27,Partial College,Skilled Manual,F,S,0,1,0,0,48390,1998-01-01,30.53698630136986,Between 25 and 45
25094,69,0,Charles,Thomas,9941 Graham Ave.,Vancouver,British Columbia,Canada,V7L 4J4,892-555-0153,1967-03-15,Partial College,Skilled Manual,M,S,0,1,0,0,56893,1998-01-01,30.82191780821918,Between 25 and 45
25095,71,0,Adam,Jai,6375 Freda Drive,Victoria,British Columbia,Canada,V8V,481-555-0111,1967-07-14,Partial College,Skilled Manual,M,S,0,1,0,0,78799,1998-01-01,30.49041095890411,Between 25 and 45
25096,42,1,Victoria,Bennett,9384 Jamie Way,Bellingham,Washington,United States,98225,823-555-0196,1967-04-23,Partial College,Skilled Manual,F,S,0,1,0,0,50251,1998-01-01,30.715068493150685,Between 25 and 45
25097,80,1,Fernando,Gonzales,41 Regency Dr.,Milwaukie,Oregon,United States,97222,492-555-0129,1960-06-19,Partial College,Skilled Manual,M,M,1,1,0,1,85047,1998-01-01,37.56164383561644,Between 25 and 45
25098,80,0,Logan,Long,9171 Morello Ave,Corvallis,Oregon,United States,97330,976-555-0114,1960-07-27,Partial College,Skilled Manual,M,M,0,1,0,1,79283,1998-01-01,37.45753424657534,Between 25 and 45
25099,56,1,Melanie,Hayes,4475 Longbrook Way,Santa Cruz,California,United States,95062,517-555-0143,1960-02-28,Partial College,Skilled Manual,F,M,1,1,0,1,63591,1998-01-01,37.868493150684934,Between 25 and 45
25100,47,0,Kristen,Huang,8224 Georgia Street,Cliffside,British Columbia,Canada,V8Y 1L1,341-555-0183,1959-05-14,Partial College,Skilled Manual,F,M,1,1,0,1,79284,1998-01-01,38.66301369863014,Between 25 and 45
25101,146,1,Wyatt,Baker,2230 May Way,Newton,British Columbia,Canada,V2M1P1,234-555-0183,1959-04-21,Bachelors ,Professional,M,M,1,1,4,5,117895,1998-01-01,38.726027397260275,Between 25 and 45
25102,77,0,Stephanie,Kelly,2056 Otter Dr.,Berkeley,California,United States,94704,185-555-0119,1959-08-18,Bachelors ,Professional,F,M,1,0,3,4,82073,1998-01-01,38.4,Between 25 and 45
25103,82,1,Shelby,Brooks,6480 Prancing Drive,Concord,California,United States,94519,210-555-0162,1959-02-17,Bachelors ,Professional,F,M,1,0,3,4,82491,1998-01-01,38.8986301369863,Between 25 and 45
25104,50,1,Natalie,Parker,1500 Polk Street,Westminster,British Columbia,Canada,V3L 1H4,581-555-0184,1959-10-13,Graduate Degree,Professional,F,S,0,1,0,2,98959,1998-01-01,38.24657534246575,Between 25 and 45
25105,82,1,Warren,Nara,6973 Elena,Concord,California,United States,94519,373-555-0111,1959-11-20,Graduate Degree,Professional,M,S,1,0,0,4,156658,1998-01-01,38.14246575342466,Between 25 and 45
25106,89,0,Micah,Gao,7165 Foothill Way,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0146,1969-11-26,Graduate Degree,Management,M,M,1,0,0,1,141400,1998-01-01,28.117808219178084,Between 25 and 45
25107,81,0,Mason,Ramirez,2137 Argenta Dr.,Melton,Victoria,Australia,3337,1 (11) 500 555-0153,1969-05-17,Bachelors ,Professional,M,S,0,0,0,2,139686,1998-01-01,28.646575342465752,Between 25 and 45
25108,117,0,Gary,Gill,4504 Terranova Drive,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0131,1968-11-06,Bachelors ,Professional,M,M,0,1,2,2,113957,1998-01-01,29.172602739726027,Between 25 and 45
25109,149,1,Devin,Rivera,2956 East Altarinda Dr.,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0147,1970-05-06,Graduate Degree,Management,M,M,0,1,4,4,142377,1998-01-01,27.676712328767124,Between 25 and 45
25110,95,1,Tabitha,Suarez,9752 Monterrey,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0152,1970-01-26,Graduate Degree,Management,F,M,0,1,4,4,123099,1998-01-01,27.95068493150685,Between 25 and 45
25111,89,1,Drew,Chander,2798 Castlewood,Perth,South Australia,Australia,6006,1 (11) 500 555-0178,1970-10-06,Bachelors ,Professional,M,M,1,0,0,2,128842,1998-01-01,27.257534246575343,Between 25 and 45
25112,71,0,Suzanne,Zhu,5741 Glen Wood Dr.,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0156,1968-10-18,Bachelors ,Professional,F,M,0,1,2,2,80565,1998-01-01,29.224657534246575,Between 25 and 45
25113,108,1,Randy,Gao,4550 Morello Ave.,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0130,1968-04-17,Bachelors ,Professional,M,M,1,1,2,2,97125,1998-01-01,29.72876712328767,Between 25 and 45
25115,157,1,Raymond,Rana,1771 Wood Ranch Circle,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0143,1968-07-28,Bachelors ,Professional,M,M,1,3,5,5,100536,1998-01-01,29.44931506849315,Between 25 and 45
25116,153,1,Phillip,Sara,1993 Maywood Lane,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0110,1968-07-08,Bachelors ,Professional,M,M,1,3,5,5,102870,1998-01-01,29.504109589041096,Between 25 and 45
25117,93,0,Mindy,Shan,1306 B St.,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0122,1968-04-02,Bachelors ,Professional,F,M,0,3,5,5,79986,1998-01-01,29.76986301369863,Between 25 and 45
25119,63,1,Deanna,Lopez,1898 Pine Tree Drive,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0190,1969-05-16,Graduate Degree,Management,F,M,1,1,0,1,150469,1998-01-01,28.649315068493152,Between 25 and 45
25120,55,1,Heidi,Rodriguez,7902 Bates Court,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0139,1969-12-12,Graduate Degree,Management,F,S,0,1,0,1,149122,1998-01-01,28.073972602739726,Between 25 and 45
